Transaction_ID,Customer_Age,Gender,Income_Category,Transaction_Amount,Transaction_Type,Merchant_Type,Previous_Transactions,Fraudulent
TXN19349,43,Male,Medium,2232.8,In-store,Grocery,37,0
TXN19350,59,Female,Medium,715.37,Online,Grocery,31,0
TXN19351,62,Male,Low,1554.29,In-store,Electronics,37,0
TXN19352,48,Male,Medium,1003.4,Online,Others,47,0
TXN19353,27,Male,Low,39.7,Online,Grocery,25,0
TXN19354,63,Male,Medium,1845.11,Online,Electronics,43,0
TXN19355,43,Female,Low,4512.95,Online,Grocery,11,0
TXN19356,39,Male,Medium,2403.09,Online,Others,4,0
TXN19357,29,Male,Medium,3007.06,In-store,Electronics,42,0
TXN19358,49,Male,Medium,4707.6,In-store,Electronics,23,0
TXN19359,44,Male,High,2259.99,Online,Clothing,33,0
TXN19360,50,Female,High,2921.49,Online,Clothing,48,1
TXN19361,69,Male,High,470.87,Online,Grocery,18,0
TXN19362,37,Male,Medium,677.19,Online,Entertainment,41,0
TXN19363,56,Female,Very High,2924.18,Online,Grocery,14,0
TXN19364,58,Male,Medium,248.44,Online,Electronics,27,0
TXN19365,57,Female,Low,188.68,Online,Electronics,49,0
TXN19366,30,Male,Low,531.59,Online,Others,36,0
TXN19367,31,Female,Medium,1173.67,In-store,Others,49,0
TXN19368,61,Female,Low,496.86,In-store,Clothing,8,0
TXN19369,57,Female,Low,1288.41,In-store,Clothing,24,0
TXN19370,39,Female,Low,3695.8,In-store,Clothing,10,0
TXN19371,35,Male,Medium,2083.95,In-store,Grocery,24,0
TXN19372,65,Female,High,3324.08,Online,Electronics,23,0
TXN19373,46,Male,Low,3824.88,In-store,Clothing,25,0
TXN19374,60,Male,High,1647.05,Online,Entertainment,18,0
TXN19375,33,Male,Low,4471.54,In-store,Others,41,0
TXN19376,63,Male,High,4308.93,In-store,Electronics,20,0
TXN19377,52,Female,Low,2072.0,In-store,Entertainment,8,0
TXN19378,51,Male,Low,4128.76,In-store,Electronics,1,0
TXN19379,20,Female,Low,1692.01,Online,Electronics,33,0
TXN19380,21,Male,Low,3619.63,In-store,Entertainment,32,0
TXN19381,22,Female,Low,4856.08,In-store,Electronics,48,0
TXN19382,27,Female,Medium,1564.61,In-store,Electronics,7,0
TXN19383,69,Female,Low,2866.98,Online,Clothing,27,0
TXN19384,46,Female,Very High,1807.96,In-store,Electronics,36,0
TXN19385,49,Female,High,2491.88,Online,Grocery,44,0
TXN19386,48,Male,Low,1096.87,Online,Others,5,0
TXN19387,19,Male,Medium,2146.65,Online,Others,46,0
TXN19388,29,Female,High,3226.53,In-store,Others,6,0
TXN19389,44,Female,Medium,1729.74,In-store,Electronics,0,0
TXN19390,22,Male,Medium,1451.95,Online,Others,46,0
TXN19391,54,Male,Very High,1661.92,Online,Entertainment,47,0
TXN19392,44,Male,High,1568.81,Online,Grocery,5,0
TXN19393,40,Male,Very High,810.5,Online,Grocery,49,0
TXN19394,50,Female,High,4532.46,Online,Others,20,0
TXN19395,21,Male,Medium,4778.99,Online,Others,36,0
TXN19396,38,Female,Medium,1331.2,Online,Others,49,0
TXN19397,41,Female,Medium,3087.29,Online,Others,29,0
TXN19398,61,Male,High,1582.65,In-store,Grocery,31,0
TXN19399,48,Male,Very High,2904.61,Online,Others,43,0
TXN19400,61,Male,Low,1473.4,Online,Grocery,20,0
TXN19401,65,Female,High,313.46,In-store,Grocery,29,0
TXN19402,41,Male,High,757.4,In-store,Entertainment,10,0
TXN19403,66,Male,Low,2620.75,In-store,Others,16,0
TXN19404,27,Male,Medium,1254.39,In-store,Electronics,20,0
TXN19405,66,Male,Very High,2423.21,Online,Clothing,11,0
TXN19406,66,Male,High,4551.11,Online,Entertainment,0,0
TXN19407,67,Male,Low,214.87,Online,Electronics,11,0
TXN19408,19,Male,Very High,4078.3,Online,Grocery,32,0
TXN19409,48,Female,Low,2439.67,Online,Entertainment,30,0
TXN19410,42,Male,Low,780.21,Online,Others,14,0
TXN19411,21,Female,Low,1168.49,Online,Clothing,13,0
TXN19412,68,Female,Medium,4954.51,Online,Entertainment,43,0
TXN19413,28,Female,High,1745.22,Online,Clothing,49,0
TXN19414,34,Male,Low,333.36,Online,Clothing,5,0
TXN19415,61,Male,Low,2932.92,In-store,Grocery,33,0
TXN19416,19,Female,Low,969.05,In-store,Others,41,0
TXN19417,23,Female,Low,4493.35,In-store,Clothing,27,0
TXN19418,26,Male,Very High,1779.55,Online,Others,48,0
TXN19419,22,Male,Medium,3095.55,In-store,Grocery,24,0
TXN19420,37,Female,Medium,4259.06,In-store,Electronics,10,0
TXN19421,46,Male,Low,4920.6,Online,Entertainment,38,0
TXN19422,38,Female,Low,4792.4,Online,Electronics,48,0
TXN19423,26,Female,High,570.72,Online,Grocery,20,0
TXN19424,45,Male,Very High,1695.33,Online,Grocery,1,0
TXN19425,25,Female,Low,3218.88,Online,Electronics,45,0
TXN19426,48,Male,Medium,629.79,In-store,Entertainment,8,0
TXN19427,37,Female,Medium,1920.09,Online,Grocery,37,0
TXN19428,44,Male,High,4752.67,Online,Others,20,0
TXN19429,25,Male,Low,961.88,Online,Grocery,33,0
TXN19430,38,Female,Medium,2490.17,Online,Electronics,32,0
TXN19431,45,Male,Low,257.24,In-store,Entertainment,46,0
TXN19432,40,Female,High,3203.34,In-store,Grocery,43,0
TXN19433,23,Male,Low,2970.0,Online,Clothing,48,0
TXN19434,20,Male,Low,4178.46,In-store,Clothing,41,0
TXN19435,22,Male,Low,4360.49,In-store,Electronics,25,0
TXN19436,26,Female,Low,1069.95,Online,Electronics,46,0
TXN19437,24,Male,High,4297.65,Online,Electronics,40,0
TXN19438,21,Female,Low,4900.26,Online,Others,0,0
TXN19439,56,Male,Very High,4424.79,Online,Grocery,20,0
TXN19440,22,Male,Very High,4319.7,Online,Grocery,30,0
TXN19441,28,Female,High,2864.36,In-store,Electronics,35,0
TXN19442,32,Male,Very High,3279.1,In-store,Grocery,44,0
TXN19443,51,Male,High,3943.31,Online,Grocery,34,0
TXN19444,30,Female,Medium,899.37,Online,Clothing,1,0
TXN19445,65,Female,High,4887.61,Online,Others,31,0
TXN19446,24,Female,Low,1497.66,Online,Others,16,0
TXN19447,57,Female,Medium,2577.65,Online,Clothing,8,0
TXN19448,23,Female,Low,2745.4,Online,Others,38,0
TXN19449,56,Female,High,4184.89,Online,Electronics,48,0
TXN19450,67,Female,High,2333.83,Online,Others,45,0
TXN19451,47,Female,Low,2078.09,In-store,Grocery,39,0
TXN19452,39,Male,Medium,1775.47,Online,Electronics,33,0
TXN19453,42,Female,Medium,4423.44,Online,Others,8,0
TXN19454,45,Female,Medium,4259.59,In-store,Electronics,14,0
TXN19455,37,Male,Low,2151.14,Online,Others,3,0
TXN19456,56,Female,Low,2084.07,In-store,Grocery,11,0
TXN19457,20,Male,Medium,953.96,Online,Others,44,0
TXN19458,22,Female,Medium,2521.05,Online,Grocery,18,0
TXN19459,18,Female,Low,1704.67,Online,Electronics,20,0
TXN19460,32,Male,Medium,2035.95,In-store,Others,32,0
TXN19461,43,Female,High,986.91,Online,Clothing,5,0
TXN19462,20,Male,High,3080.53,Online,Others,44,0
TXN19463,57,Male,Medium,2186.05,In-store,Others,2,0
TXN19464,58,Male,Medium,4533.22,Online,Grocery,47,0
TXN19465,64,Male,High,2136.73,Online,Grocery,1,0
TXN19466,59,Female,Low,3943.97,Online,Electronics,24,0
TXN19467,51,Female,Low,2977.88,Online,Electronics,29,0
TXN19468,69,Male,Medium,4494.92,Online,Electronics,10,0
TXN19469,22,Male,Medium,4300.74,In-store,Others,39,0
TXN19470,48,Female,Low,4321.93,In-store,Others,26,0
TXN19471,68,Female,Medium,4891.17,Online,Clothing,28,0
TXN19472,30,Female,High,550.83,Online,Electronics,25,0
TXN19473,60,Male,Low,1394.58,Online,Others,29,0
TXN19474,18,Female,Low,10.66,Online,Electronics,7,0
TXN19475,39,Male,Low,4034.08,Online,Clothing,41,0
TXN19476,32,Male,Low,3485.65,In-store,Clothing,47,0
TXN19477,43,Female,Low,4653.66,Online,Entertainment,34,0
TXN19478,35,Male,Medium,3542.78,Online,Grocery,40,0
TXN19479,65,Female,Medium,304.19,Online,Clothing,36,0
TXN19480,26,Female,Medium,1092.25,Online,Grocery,42,0
TXN19481,18,Male,Medium,473.17,In-store,Clothing,13,0
TXN19482,60,Female,Low,91.1,Online,Grocery,6,0
TXN19483,26,Female,Medium,1367.86,In-store,Grocery,36,0
TXN19484,40,Male,Medium,2900.84,Online,Electronics,45,0
TXN19485,60,Female,Low,4356.35,In-store,Clothing,13,0
TXN19486,62,Female,Medium,3322.2,In-store,Grocery,44,0
TXN19487,19,Male,Low,932.14,Online,Grocery,36,0
TXN19488,31,Female,Low,2409.99,In-store,Electronics,12,0
TXN19489,55,Male,Medium,1155.09,In-store,Clothing,33,0
TXN19490,57,Male,Low,2985.83,Online,Grocery,45,0
TXN19491,35,Female,Medium,3003.83,Online,Others,8,0
TXN19492,33,Male,Medium,1783.61,Online,Others,19,0
TXN19493,46,Female,Very High,841.96,Online,Others,29,0
TXN19494,61,Female,Medium,3590.3,Online,Electronics,40,0
TXN19495,28,Female,Low,1503.51,Online,Entertainment,6,0
TXN19496,23,Female,Medium,4644.5,In-store,Grocery,47,0
TXN19497,20,Female,Low,1974.94,Online,Others,40,0
TXN19498,31,Female,Medium,48.78,Online,Others,11,0
TXN19499,19,Female,High,2704.51,In-store,Grocery,11,0
TXN19500,49,Female,Low,2557.65,Online,Electronics,48,0
TXN19501,48,Male,Medium,1772.44,Online,Electronics,35,0
TXN19502,28,Female,Medium,656.78,Online,Others,22,0
TXN19503,39,Male,Low,3394.26,Online,Others,36,0
TXN19504,20,Female,High,1501.33,Online,Entertainment,38,0
TXN19505,67,Male,Medium,234.76,Online,Electronics,44,0
TXN19506,48,Male,Medium,4574.18,In-store,Electronics,46,0
TXN19507,50,Male,Medium,814.14,Online,Entertainment,2,0
TXN19508,41,Male,High,756.9,Online,Grocery,20,0
TXN19509,18,Male,Medium,736.8,Online,Clothing,48,0
TXN19510,61,Female,Medium,1215.06,In-store,Electronics,14,0
TXN19511,32,Male,Medium,1169.85,Online,Grocery,7,0
TXN19512,54,Female,Medium,702.34,Online,Clothing,31,0
TXN19513,44,Male,Medium,3820.27,Online,Grocery,12,0
TXN19514,55,Male,High,3617.61,Online,Entertainment,22,0
TXN19515,65,Female,Very High,208.46,Online,Electronics,25,0
TXN19516,44,Male,Medium,628.33,Online,Others,1,0
TXN19517,61,Male,High,3971.18,Online,Clothing,4,1
TXN19518,29,Female,High,2664.49,Online,Others,13,0
TXN19519,20,Male,Medium,1056.94,Online,Electronics,34,0
TXN19520,47,Male,Medium,3952.53,Online,Electronics,24,0
TXN19521,49,Male,Medium,3713.3,Online,Grocery,32,0
TXN19522,40,Male,Very High,3635.99,In-store,Entertainment,16,0
TXN19523,19,Male,Medium,432.12,In-store,Others,37,0
TXN19524,24,Female,Medium,3769.56,In-store,Grocery,31,0
TXN19525,51,Male,Low,2009.73,Online,Electronics,48,0
TXN19526,49,Male,Medium,1090.1,Online,Clothing,13,0
TXN19527,56,Female,Medium,2313.58,In-store,Others,27,0
TXN19528,49,Male,Very High,1499.5,Online,Others,27,0
TXN19529,60,Male,Low,4359.67,Online,Clothing,23,0
TXN19530,60,Female,High,2585.82,Online,Others,38,0
TXN19531,31,Male,Low,3490.58,Online,Entertainment,24,1
TXN19532,20,Male,Low,437.82,Online,Clothing,49,0
TXN19533,63,Female,Low,1585.43,Online,Others,39,0
TXN19534,49,Female,High,3427.5,In-store,Grocery,9,0
TXN19535,60,Male,Medium,1409.56,Online,Entertainment,44,0
TXN19536,53,Female,Low,2878.65,In-store,Grocery,5,0
TXN19537,34,Male,Medium,1398.93,Online,Clothing,8,0
TXN19538,65,Male,High,1279.29,Online,Grocery,42,0
TXN19539,20,Male,Low,1103.42,Online,Grocery,33,0
TXN19540,27,Male,Low,1153.12,Online,Grocery,30,0
TXN19541,64,Male,Low,3738.89,In-store,Electronics,7,0
TXN19542,57,Female,Medium,185.88,Online,Electronics,30,0
TXN19543,35,Female,Very High,1249.15,Online,Clothing,21,0
TXN19544,20,Female,Medium,4547.84,In-store,Clothing,21,0
TXN19545,56,Male,Very High,1619.26,In-store,Grocery,41,0
TXN19546,27,Female,High,1902.13,In-store,Electronics,7,0
TXN19547,69,Female,Low,3947.47,Online,Clothing,42,0
TXN19548,26,Male,High,3527.47,In-store,Clothing,32,0
TXN19549,63,Male,Low,139.63,Online,Grocery,23,0
TXN19550,63,Male,Medium,541.35,In-store,Entertainment,16,0
TXN19551,28,Male,Medium,2152.7,Online,Others,6,0
TXN19552,50,Male,High,2503.77,In-store,Electronics,46,0
TXN19553,53,Female,High,838.01,In-store,Clothing,39,0
TXN19554,43,Male,Low,1256.25,Online,Clothing,20,0
TXN19555,44,Male,High,3914.27,In-store,Electronics,34,0
TXN19556,55,Female,Low,1949.06,Online,Others,28,0
TXN19557,39,Female,Very High,3958.98,In-store,Grocery,21,0
TXN19558,43,Female,Very High,3735.84,Online,Grocery,4,0
TXN19559,39,Male,Medium,1871.95,In-store,Grocery,22,0
TXN19560,22,Female,Medium,4201.73,Online,Electronics,21,0
TXN19561,52,Male,Very High,3087.31,Online,Others,40,0
TXN19562,19,Male,Low,155.17,Online,Grocery,27,0
TXN19563,52,Female,Medium,988.29,In-store,Electronics,19,0
TXN19564,26,Female,Medium,1039.35,In-store,Grocery,16,0
TXN19565,68,Male,Low,56.34,In-store,Clothing,36,0
TXN19566,68,Female,Low,3494.73,In-store,Clothing,16,0
TXN19567,66,Female,High,3597.16,Online,Electronics,2,0
TXN19568,35,Female,Low,4084.9,In-store,Others,43,0
TXN19569,60,Male,Medium,2429.01,Online,Clothing,6,0
TXN19570,29,Female,Low,1670.44,Online,Grocery,49,0
TXN19571,20,Male,Medium,3344.42,In-store,Others,33,0
TXN19572,35,Male,High,3765.75,In-store,Grocery,12,0
TXN19573,55,Male,Medium,3886.94,Online,Grocery,10,0
TXN19574,24,Female,High,2603.66,Online,Grocery,22,0
TXN19575,50,Female,Medium,1313.78,Online,Clothing,6,0
TXN19576,23,Male,Low,467.63,In-store,Electronics,1,0
TXN19577,35,Female,High,2499.94,Online,Clothing,31,0
TXN19578,62,Male,Medium,1643.0,Online,Electronics,7,0
TXN19579,39,Male,High,4649.55,In-store,Grocery,36,0
TXN19580,68,Female,Low,4909.45,Online,Electronics,35,0
TXN19581,56,Male,Medium,107.79,In-store,Others,16,0
TXN19582,68,Male,Low,4609.78,In-store,Electronics,46,0
TXN19583,26,Female,Low,2497.83,Online,Electronics,29,0
TXN19584,52,Female,Very High,3545.47,In-store,Entertainment,2,0
TXN19585,40,Male,Low,911.51,In-store,Others,29,0
TXN19586,29,Male,Medium,4362.73,In-store,Grocery,29,0
TXN19587,69,Male,Low,753.6,Online,Grocery,25,0
TXN19588,41,Male,Medium,3707.2,Online,Entertainment,16,0
TXN19589,67,Male,Low,3765.2,Online,Others,0,0
TXN19590,57,Female,High,173.31,In-store,Others,30,0
TXN19591,26,Male,Low,2942.95,In-store,Others,17,0
TXN19592,30,Female,Low,3221.97,Online,Entertainment,4,0
TXN19593,57,Female,Low,3841.74,Online,Electronics,49,0
TXN19594,59,Female,Low,3311.9,In-store,Grocery,44,0
TXN19595,34,Male,Medium,273.05,In-store,Grocery,16,0
TXN19596,24,Female,Medium,2405.5,Online,Electronics,23,0
TXN19597,34,Female,Medium,4115.5,Online,Electronics,7,0
TXN19598,67,Male,Medium,3003.62,Online,Entertainment,44,0
TXN19599,41,Male,Low,769.55,Online,Others,20,0
TXN19600,19,Male,Medium,858.4,Online,Others,16,0
TXN19601,52,Female,Medium,1571.61,Online,Clothing,45,0
TXN19602,45,Male,Low,2560.62,Online,Others,40,0
TXN19603,36,Female,Low,1654.85,Online,Electronics,17,0
TXN19604,50,Female,Medium,967.77,Online,Others,33,0
TXN19605,38,Male,High,3057.98,Online,Grocery,9,0
TXN19606,27,Female,High,4104.27,Online,Others,32,0
TXN19607,63,Male,Low,3070.74,Online,Clothing,18,0
TXN19608,62,Female,Low,752.39,In-store,Grocery,16,0
TXN19609,26,Female,Very High,219.46,In-store,Entertainment,39,0
TXN19610,55,Female,Medium,2961.0,Online,Entertainment,17,0
TXN19611,23,Male,Very High,4893.64,In-store,Entertainment,31,0
TXN19612,68,Female,Low,954.28,In-store,Clothing,15,0
TXN19613,59,Male,Medium,3046.29,Online,Electronics,0,0
TXN19614,52,Male,Low,2364.31,In-store,Clothing,44,0
TXN19615,35,Male,High,4171.28,Online,Entertainment,23,1
TXN19616,36,Male,Medium,305.68,Online,Grocery,12,0
TXN19617,22,Male,Medium,2193.65,In-store,Grocery,34,1
TXN19618,42,Male,Very High,1506.89,Online,Others,26,0
TXN19619,28,Male,Low,1228.29,In-store,Clothing,35,0
TXN19620,27,Female,Medium,3703.95,In-store,Grocery,41,0
TXN19621,34,Male,Low,1025.63,Online,Clothing,8,0
TXN19622,53,Male,Low,1822.03,In-store,Grocery,42,0
TXN19623,43,Male,Low,4461.7,Online,Grocery,46,0
TXN19624,48,Female,Low,3851.01,Online,Grocery,6,0
TXN19625,49,Female,Medium,3390.05,Online,Grocery,3,0
TXN19626,38,Female,Low,1841.81,In-store,Entertainment,45,0
TXN19627,35,Female,Low,3307.5,In-store,Clothing,49,0
TXN19628,35,Male,High,807.65,In-store,Grocery,31,1
TXN19629,18,Female,Medium,3111.58,In-store,Electronics,5,0
TXN19630,31,Male,Low,1099.22,Online,Grocery,20,0
TXN19631,25,Male,High,836.72,Online,Grocery,49,0
TXN19632,19,Female,Medium,3684.34,In-store,Clothing,24,0
TXN19633,68,Male,High,4085.14,In-store,Electronics,21,0
TXN19634,32,Female,Low,4226.67,In-store,Others,2,0
TXN19635,51,Female,Very High,359.76,In-store,Grocery,27,0
TXN19636,53,Male,Very High,660.63,Online,Entertainment,44,0
TXN19637,18,Male,High,4505.04,Online,Others,31,0
TXN19638,68,Male,Low,1953.1,Online,Others,27,0
TXN19639,38,Male,High,3636.6,In-store,Electronics,19,0
TXN19640,59,Male,High,1692.89,Online,Grocery,1,0
TXN19641,18,Female,Low,1054.38,In-store,Electronics,23,0
TXN19642,49,Female,Low,4740.99,Online,Electronics,17,0
TXN19643,37,Female,Low,1085.56,In-store,Grocery,42,0
TXN19644,64,Female,Medium,3111.46,In-store,Others,43,0
TXN19645,53,Male,Low,1687.31,Online,Grocery,38,0
TXN19646,56,Female,Medium,4636.13,In-store,Grocery,24,0
TXN19647,47,Male,Low,4077.94,Online,Grocery,15,0
TXN19648,24,Male,Low,1308.93,Online,Grocery,44,0
TXN19649,39,Male,Medium,2059.13,In-store,Electronics,44,0
TXN19650,67,Female,Low,2705.25,In-store,Clothing,39,0
TXN19651,62,Male,Medium,210.82,Online,Clothing,35,0
TXN19652,27,Male,Very High,1557.3,In-store,Grocery,21,0
TXN19653,25,Female,High,3299.18,Online,Grocery,35,0
TXN19654,44,Female,Low,341.08,Online,Others,17,0
TXN19655,27,Male,Very High,1529.91,In-store,Grocery,33,0
TXN19656,31,Male,Medium,3287.93,Online,Grocery,34,0
TXN19657,63,Female,Medium,1178.85,Online,Electronics,6,0
TXN19658,69,Male,Low,1146.97,In-store,Others,34,1
TXN19659,28,Female,Low,1014.53,Online,Clothing,31,0
TXN19660,23,Male,Low,4011.04,Online,Grocery,19,0
TXN19661,38,Female,High,3846.4,Online,Clothing,20,0
TXN19662,50,Female,Low,3622.46,Online,Grocery,36,0
TXN19663,36,Female,Medium,4111.87,In-store,Clothing,10,0
TXN19664,56,Male,Medium,660.73,Online,Grocery,5,0
TXN19665,41,Male,Low,3385.69,In-store,Electronics,7,0
TXN19666,35,Female,High,2446.6,Online,Electronics,11,0
TXN19667,52,Male,High,1553.76,Online,Grocery,4,0
TXN19668,69,Female,Low,1900.34,In-store,Others,24,0
TXN19669,60,Female,Medium,2542.37,In-store,Clothing,19,0
TXN19670,54,Male,Low,2054.08,Online,Electronics,39,1
TXN19671,36,Female,Medium,759.47,Online,Electronics,3,0
TXN19672,41,Male,Medium,2871.32,In-store,Grocery,27,0
TXN19673,51,Female,Low,242.68,In-store,Entertainment,9,0
TXN19674,39,Female,Medium,1183.44,Online,Entertainment,45,0
TXN19675,21,Female,Low,3845.33,Online,Grocery,21,0
TXN19676,27,Female,Medium,1474.69,Online,Clothing,46,0
TXN19677,19,Female,High,4692.23,Online,Others,43,0
TXN19678,25,Female,Low,4189.14,In-store,Grocery,12,0
TXN19679,50,Male,Low,1924.42,In-store,Clothing,38,0
TXN19680,55,Female,Low,4498.29,Online,Grocery,34,0
TXN19681,60,Male,Medium,860.52,Online,Clothing,27,0
TXN19682,45,Male,High,1000.31,Online,Entertainment,48,0
TXN19683,27,Male,Medium,4190.89,Online,Electronics,49,0
TXN19684,62,Male,Low,4120.09,Online,Clothing,24,0
TXN19685,18,Female,Very High,3738.95,Online,Grocery,41,0
TXN19686,51,Female,Medium,3949.72,Online,Clothing,4,0
TXN19687,20,Female,Very High,2814.84,In-store,Entertainment,43,0
TXN19688,26,Male,High,393.51,Online,Electronics,10,0
TXN19689,22,Female,Very High,4471.9,In-store,Clothing,15,0
TXN19690,59,Male,Medium,665.24,In-store,Clothing,35,0
TXN19691,27,Male,Very High,865.77,In-store,Electronics,32,0
TXN19692,29,Female,Medium,3965.68,In-store,Others,40,0
TXN19693,35,Male,Medium,265.48,In-store,Clothing,15,0
TXN19694,38,Male,Low,2459.88,Online,Entertainment,13,0
TXN19695,38,Male,Very High,1343.26,Online,Clothing,18,1
TXN19696,18,Female,Low,1705.4,Online,Electronics,16,0
TXN19697,20,Female,Medium,1947.93,In-store,Others,22,0
TXN19698,22,Male,Low,878.03,Online,Entertainment,45,0
TXN19699,42,Male,High,4027.05,Online,Grocery,35,0
TXN19700,66,Male,Low,1435.06,Online,Clothing,41,0
TXN19701,25,Male,Very High,2049.93,Online,Entertainment,28,0
TXN19702,34,Female,Medium,385.81,Online,Grocery,48,0
TXN19703,26,Female,Very High,496.58,Online,Grocery,20,0
TXN19704,49,Female,Medium,2984.88,Online,Clothing,44,0
TXN19705,23,Female,Medium,2123.93,In-store,Clothing,19,0
TXN19706,66,Female,Low,2451.07,Online,Electronics,43,0
TXN19707,57,Female,Low,2999.25,In-store,Grocery,25,0
TXN19708,38,Female,Low,4268.64,In-store,Grocery,27,0
TXN19709,24,Female,Low,1188.88,In-store,Entertainment,8,0
TXN19710,24,Male,Medium,225.94,Online,Others,4,0
TXN19711,64,Male,Low,2488.78,Online,Electronics,29,0
TXN19712,56,Female,Low,2852.44,Online,Clothing,47,0
TXN19713,44,Female,High,228.6,Online,Entertainment,29,0
TXN19714,25,Female,Low,667.42,Online,Grocery,44,0
TXN19715,26,Female,Low,4383.51,Online,Entertainment,13,0
TXN19716,45,Female,Low,76.33,In-store,Others,31,0
TXN19717,32,Male,High,3985.3,In-store,Clothing,7,0
TXN19718,19,Male,High,3502.23,In-store,Others,32,0
TXN19719,24,Female,High,4772.68,Online,Electronics,48,0
TXN19720,64,Female,Very High,1147.29,Online,Electronics,9,0
TXN19721,35,Male,Medium,1096.51,In-store,Others,0,0
TXN19722,39,Female,Medium,2677.05,Online,Electronics,3,0
TXN19723,67,Male,Medium,2426.81,Online,Clothing,45,0
TXN19724,27,Male,Very High,3292.31,Online,Electronics,15,0
TXN19725,67,Male,High,3435.2,Online,Grocery,35,0
TXN19726,50,Female,Medium,287.77,In-store,Electronics,5,0
TXN19727,24,Female,Medium,2975.22,Online,Entertainment,15,0
TXN19728,20,Male,Low,3425.47,In-store,Grocery,32,0
TXN19729,31,Female,Low,2036.07,Online,Electronics,29,0
TXN19730,61,Female,Low,4464.33,Online,Entertainment,9,0
TXN19731,63,Female,Low,2298.43,Online,Entertainment,0,0
TXN19732,53,Female,Medium,3875.16,Online,Clothing,5,0
TXN19733,30,Female,High,494.8,In-store,Grocery,30,0
TXN19734,33,Female,High,4712.02,In-store,Grocery,27,0
TXN19735,33,Male,Medium,2428.6,Online,Grocery,38,0
TXN19736,22,Male,Low,950.62,Online,Grocery,9,0
TXN19737,69,Male,Medium,544.78,Online,Others,47,0
TXN19738,42,Female,Low,2489.85,Online,Electronics,18,1
TXN19739,55,Male,Low,965.75,Online,Clothing,49,0
TXN19740,55,Male,Low,1196.41,Online,Clothing,5,0
TXN19741,67,Male,High,259.36,Online,Entertainment,41,0
TXN19742,55,Male,High,4623.52,In-store,Electronics,49,1
TXN19743,56,Male,Medium,1985.7,Online,Others,5,1
TXN19744,65,Female,Low,4022.71,Online,Entertainment,4,0
TXN19745,58,Female,Low,3996.64,In-store,Grocery,43,0
